REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2016-08-01,155.24431,136.38985,131.29034,141.92188,143.02213,136.6099,158.06825,135.72313,132.20993
2016-09-01,155.53043,136.90633,132.27513,142.95753,143.72514,137.0027,157.9109,136.31848,127.74233
2016-10-01,156.08875,136.5525,130.73329,142.86304,143.13104,136.28334,158.00282,135.6395,127.44365
2016-11-01,155.86597,136.0699,131.88773,142.80757,143.16328,137.4141,157.58131,135.12883,132.94016
2016-12-01,155.76878,137.10799,131.73726,143.22794,144.02028,139.44234,159.04123,135.3123,135.85048
2017-01-01,156.70804,137.72693,132.36108,143.63106,144.37694,139.87291,159.3977,135.71022,138.57234
2017-02-01,157.55371,138.80911,133.30475,145.08305,146.17639,140.98888,159.72559,137.90608,140.4444
2017-03-01,158.22961,139.81981,133.01424,145.4915,146.57544,139.83649,159.98845,138.59229,138.84146
2017-04-01,159.08743,139.81221,134.39778,145.2727,146.7679,139.11751,161.75311,138.49367,136.83856
2017-05-01,159.17494,139.07143,133.82433,145.2695,146.71175,141.02246,161.71075,138.33554,137.85081
2017-06-01,159.20114,139.6251,134.93677,146.37453,146.55388,140.42506,162.30069,139.10013,140.37946
2017-07-01,158.4247,138.43733,134.90099,144.75082,145.90067,139.50174,161.63345,137.49504,136.60489
2017-08-01,158.88684,138.93605,134.7741,145.92818,146.58809,139.06447,163.15143,138.41066,133.1103
2017-09-01,158.98457,139.20665,134.47435,146.3937,146.74173,138.64555,163.48567,138.85701,130.33453
2017-10-01,160.36267,142.04243,134.77357,147.37807,147.45557,139.13814,165.14072,139.8424,130.65714
2017-11-01,160.20718,141.5985,134.25764,147.40906,147.82477,140.97414,164.5024,139.33173,136.59543
2017-12-01,161.16757,141.8505,135.51944,148.34402,149.42737,142.33012,166.04182,140.16913,139.11145
2018-01-01,162.37668,142.17667,135.84042,148.7097,149.45438,143.27394,166.13654,140.15955,141.56456
