REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2017-08-01,153.70863,135.80443,138.03539,146.63213,144.14484,136.60475,157.4339,135.66931,133.57973
2017-09-01,153.16116,135.93825,137.32863,146.71014,143.85503,134.90479,159.1929,135.1164,126.78868
2017-10-01,151.94313,133.65779,136.18204,146.05525,142.54738,134.21619,157.09204,133.98517,126.558205
2017-11-01,152.83295,135.23952,136.8939,147.32907,143.80652,136.24594,158.29692,134.94672,130.64056
2017-12-01,153.26978,134.85312,136.69202,148.90723,145.63347,138.74315,160.03603,134.94917,137.02644
2018-01-01,155.04689,136.3091,137.3412,148.93861,146.55154,139.82147,160.59644,135.808,139.69293
2018-02-01,153.53435,136.42162,136.85204,148.65959,146.04094,139.65076,159.30595,136.61623,140.71158
2018-03-01,154.66414,136.84444,137.62663,148.8019,145.4212,139.07106,160.5234,136.81807,140.26706
2018-04-01,154.00246,135.82674,137.84158,149.56711,146.66182,139.67183,161.09483,136.8976,140.44374
2018-05-01,154.58281,136.8709,138.20598,149.86397,146.97934,141.13553,160.85878,136.38661,140.22014
2018-06-01,154.57037,136.72968,139.01582,149.9181,147.27089,141.51263,162.39471,136.53816,141.36847
2018-07-01,156.50238,138.14018,139.75568,151.64084,148.4541,142.28209,163.92923,138.13927,141.94475
2018-08-01,155.90532,138.54335,139.00513,150.8836,148.10081,140.74431,163.03967,138.06902,138.3055
2018-09-01,155.44725,138.50317,139.35854,151.37589,147.23402,138.63904,162.66322,139.04527,132.68242
2018-10-01,154.67366,137.97679,138.57639,152.32922,147.30008,139.50475,162.94983,137.95189,132.99579
2018-11-01,154.22717,136.59506,136.39081,150.29237,146.90535,140.23145,163.35634,136.92213,137.46822
2018-12-01,156.07304,138.82976,138.44656,152.8606,149.00383,143.52393,163.10754,138.42902,141.47098
2019-01-01,155.75172,138.1022,137.32039,151.4246,148.25366,142.45573,160.92262,137.65466,142.91618
