REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2018-08-01,151.71172,134.74231,138.61417,153.14137,145.84837,136.153,160.33109,134.89531,136.25313
2018-09-01,150.78781,134.50954,137.84084,153.83,145.73085,134.07507,159.59717,134.62573,130.8317
2018-10-01,151.35527,134.58702,137.19818,153.3649,145.65613,132.92311,159.68173,134.85999,129.76364
2018-11-01,150.84167,134.98654,136.79816,153.29378,145.49184,134.785,159.3192,134.18391,135.44156
2018-12-01,150.44365,134.47241,136.98282,153.66776,145.80217,136.5612,159.42957,133.76967,138.984
2019-01-01,150.79007,135.87514,137.67395,155.51201,147.6299,137.57092,160.49078,135.46715,141.45604
2019-02-01,150.81483,135.8381,137.78879,154.94145,147.47829,135.92847,158.42331,135.27013,141.57268
2019-03-01,151.5517,137.04837,138.51556,155.31601,147.54149,135.70883,160.26929,136.05084,141.48631
2019-04-01,152.34659,137.46786,138.0822,155.22694,147.30788,134.50368,160.36458,136.60936,140.54132
2019-05-01,151.23944,136.34389,139.01265,155.22797,148.05801,136.9601,160.22786,136.0193,141.6402
2019-06-01,151.78596,137.24417,139.37878,155.83224,147.99657,137.64413,161.50656,136.00856,141.0074
2019-07-01,153.66428,139.28645,141.07304,155.7535,148.2751,138.92532,160.46951,137.15617,140.98457
2019-08-01,153.18004,140.22067,140.43277,155.98083,147.70944,137.74048,160.82123,136.52872,137.24449
2019-09-01,152.44647,139.3457,138.65605,155.40019,145.99135,135.6807,160.078,136.82413,131.48364
2019-10-01,152.21396,138.48285,139.16183,155.54013,147.08142,133.54103,160.68542,137.17012,131.5328
2019-11-01,151.94756,138.38718,138.1259,156.1242,146.93939,136.25482,160.40315,137.06093,136.14708
2019-12-01,152.18309,137.70332,139.2322,156.25859,148.83171,137.60878,160.51808,137.67511,141.51666
2020-01-01,153.11395,139.86855,140.435,157.99887,149.21011,140.67961,159.48875,137.5974,144.36324
