REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2020-08-01,157.02542,139.52754,145.01787,158.8481,153.35744,139.5988,167.50032,138.50026,160.48523
2020-09-01,157.50146,139.70834,144.37526,159.18224,152.8234,138.45639,166.37296,138.50511,157.16219
2020-10-01,158.62762,141.00883,146.11908,159.87556,154.11758,140.27794,167.49722,138.86812,157.9924
2020-11-01,157.28123,140.61914,146.963,160.8374,154.49963,141.44585,168.1565,138.56738,158.00098
2020-12-01,157.04225,139.57054,145.5558,160.01265,153.29741,140.05252,167.0444,137.8016,154.63602
2021-01-01,158.05717,141.0601,146.20363,160.42413,153.68404,139.11275,167.48491,138.6189,150.90506
2021-02-01,156.44511,140.59695,145.5448,160.87445,152.50462,137.15718,167.10657,138.52867,145.83986
2021-03-01,156.86032,140.38536,144.98576,160.82225,152.38495,135.29095,166.21863,138.29836,143.38013
2021-04-01,156.6622,140.487,146.56068,162.16722,153.42224,137.90144,166.07448,138.26651,148.54866
2021-05-01,157.60103,141.44803,145.25534,161.77621,153.71365,137.83234,165.45631,138.5177,151.79486
2021-06-01,157.77824,142.61752,146.82552,162.42471,154.11874,138.54541,166.24768,138.9676,155.38203
2021-07-01,157.90672,142.2636,147.20982,163.20804,155.2519,139.36421,166.11903,139.50014,156.72011
2021-08-01,158.10968,143.0403,148.12473,163.45155,155.08276,137.82576,166.15353,139.74994,153.00803
