REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2016-08-01,154.83486938476562,139.08648681640625,135.05905151367188,142.6045684814453,143.65618896484375,135.64295959472656,163.73614501953125,132.51361083984375,139.40277099609375
2016-09-01,153.83204650878906,138.62374877929688,137.5757598876953,141.10972595214844,147.48193359375,132.36013793945312,163.6552734375,134.7116241455078,132.19088745117188
2016-10-01,152.90089416503906,138.934326171875,136.12277221679688,142.84902954101562,145.61679077148438,134.58908081054688,159.82827758789062,134.71388244628906,131.01864624023438
2016-11-01,149.5922393798828,136.15757751464844,137.69332885742188,141.5894012451172,145.75506591796875,136.13685607910156,163.69937133789062,134.03103637695312,135.91331481933594
2016-12-01,156.04568481445312,135.36819458007812,135.05340576171875,141.92086791992188,146.99127197265625,140.33828735351562,165.58204650878906,133.42991638183594,140.902099609375
2017-01-01,152.54888916015625,136.4271697998047,138.47976684570312,142.69412231445312,147.38075256347656,141.91079711914062,167.5517578125,134.38394165039062,138.03488159179688
2017-02-01,154.45327758789062,136.1329803466797,138.06008911132812,144.64080810546875,149.2709197998047,142.0424346923828,168.01467895507812,134.40805053710938,145.2229461669922
2017-03-01,152.33099365234375,132.72891235351562,137.6708526611328,143.47413635253906,147.26348876953125,140.11204528808594,169.97622680664062,135.0240936279297,147.35897827148438
2017-04-01,158.02499389648438,135.57119750976562,139.81118774414062,143.43325805664062,148.99359130859375,139.7048797607422,171.06430053710938,134.41644287109375,145.1343994140625
2017-05-01,154.79676818847656,134.05987548828125,141.12869262695312,142.97543334960938,150.05006408691406,141.26895141601562,172.41091918945312,135.2416229248047,152.12091064453125
2017-06-01,154.966796875,133.73056030273438,142.3214111328125,143.11276245117188,148.58282470703125,141.02975463867188,174.640869140625,134.4219970703125,149.63626098632812
2017-07-01,152.76312255859375,134.73336791992188,141.2613525390625,143.83633422851562,148.24307250976562,139.6358184814453,173.71376037597656,134.33169555664062,149.38302612304688
2017-08-01,154.29837036132812,134.41412353515625,142.11483764648438,144.59860229492188,150.41738891601562,138.3891143798828,181.28358459472656,135.21978759765625,142.38812255859375
2017-09-01,154.80172729492188,133.89439392089844,142.51998901367188,144.6314239501953,149.5260009765625,137.14222717285156,178.32876586914062,133.28945922851562,137.9440155029297
2017-10-01,157.36134338378906,135.9816131591797,140.19113159179688,145.00193786621094,151.1428985595703,137.57620239257812,180.20091247558594,134.86941528320312,137.99874877929688
2017-11-01,154.87310791015625,133.60855102539062,139.01832580566406,146.80160522460938,148.95004272460938,139.6971435546875,181.47378540039062,133.9447784423828,146.00433349609375
2017-12-01,152.6100311279297,133.02328491210938,141.129150390625,145.66229248046875,151.3236083984375,142.45748901367188,181.300537109375,135.80108642578125,151.7767333984375
2018-01-01,154.76272583007812,133.57435607910156,142.24407958984375,147.33407592773438,152.50608825683594,145.3968505859375,179.71820068359375,134.96041870117188,156.98007202148438
