REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2015-08-01,158.05038452148438,133.78665161132812,124.52780151367188,138.56997680664062,138.61180114746094,131.40245056152344,157.11032104492188,134.1156463623047,123.90796661376953
2015-09-01,158.43252563476562,138.35360717773438,120.69966888427734,141.49417114257812,137.924560546875,127.60050964355469,157.68626403808594,133.38995361328125,115.31140899658203
2015-10-01,160.265380859375,133.84133911132812,122.06181335449219,140.24432373046875,139.57460021972656,126.91407775878906,154.32730102539062,132.22312927246094,115.10289001464844
2015-11-01,159.78921508789062,134.18167114257812,123.91264343261719,138.7091064453125,137.48455810546875,128.62698364257812,155.780517578125,131.50592041015625,122.49359893798828
2015-12-01,162.67320251464844,133.4405975341797,122.65264892578125,141.13681030273438,137.70082092285156,129.56663513183594,155.99176025390625,132.54916381835938,122.72221374511719
2016-01-01,161.7486572265625,135.66395568847656,122.82245635986328,140.69036865234375,137.59677124023438,131.24801635742188,158.39492797851562,132.3610382080078,125.21353149414062
2016-02-01,163.8931884765625,136.15780639648438,125.80009460449219,139.67959594726562,139.00909423828125,130.18685913085938,156.92166137695312,132.33981323242188,124.936279296875
2016-03-01,162.56700134277344,136.22317504882812,123.91388702392578,140.18406677246094,139.0529022216797,128.01507568359375,156.42178344726562,132.72161865234375,125.83885192871094
2016-04-01,161.6956787109375,136.7550048828125,125.93070220947266,141.3870086669922,140.5194091796875,127.31245422363281,160.51754760742188,132.79522705078125,126.76141357421875
2016-05-01,162.36183166503906,135.8272247314453,127.42845916748047,138.56564331054688,138.5357666015625,131.50225830078125,159.21441650390625,132.71173095703125,128.23036193847656
2016-06-01,159.89761352539062,136.2625732421875,128.07606506347656,141.05081176757812,141.97836303710938,133.24513244628906,162.340087890625,133.19534301757812,130.3572998046875
2016-07-01,159.16909790039062,136.53353881835938,126.5981674194336,141.05667114257812,141.1859588623047,133.17897033691406,160.51571655273438,133.50657653808594,127.0940933227539
2016-08-01,157.2022705078125,133.68959045410156,129.76123046875,139.69931030273438,142.76730346679688,134.38320922851562,163.54461669921875,133.5380859375,121.74102783203125
2016-09-01,158.3944091796875,134.82870483398438,126.75527954101562,141.45997619628906,138.78564453125,130.4578399658203,166.20631408691406,132.53175354003906,115.84808349609375
2016-10-01,160.46742248535156,133.63729858398438,126.85725402832031,141.13885498046875,139.9019775390625,130.97372436523438,165.1032257080078,134.70567321777344,116.76899719238281
2016-11-01,161.68357849121094,135.4856719970703,126.43043518066406,139.58055114746094,142.63128662109375,132.1815643310547,167.9292449951172,133.41835021972656,123.86419677734375
2016-12-01,159.22215270996094,135.18710327148438,126.0499038696289,141.25631713867188,143.5974578857422,131.88079833984375,168.56866455078125,132.66748046875,127.31687927246094
2017-01-01,157.74435424804688,133.08189392089844,126.38441467285156,143.12289428710938,143.34201049804688,132.8317413330078,169.1447296142578,136.16859436035156,130.8984832763672
