REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2018-08-01,148.24598693847656,132.46331787109375,138.52134704589844,151.80555725097656,145.97027587890625,138.73138427734375,169.24420166015625,129.3870849609375,130.0560302734375
2018-09-01,144.1292724609375,131.8983154296875,137.34849548339844,152.32571411132812,142.70706176757812,136.98861694335938,168.33831787109375,130.51535034179688,122.81501770019531
2018-10-01,146.38978576660156,134.2022705078125,137.54379272460938,152.54315185546875,142.1377410888672,134.8386993408203,169.44491577148438,129.8086700439453,124.09815216064453
2018-11-01,144.61349487304688,132.3705291748047,138.61032104492188,152.244384765625,143.14468383789062,137.6686248779297,167.491943359375,131.2432861328125,133.28439331054688
2018-12-01,140.1667938232422,133.2928466796875,138.18807983398438,153.43435668945312,142.93576049804688,141.21319580078125,172.43626403808594,131.11532592773438,135.23699951171875
2019-01-01,144.5742645263672,133.27191162109375,141.25750732421875,153.283203125,143.77093505859375,142.87979125976562,168.62591552734375,131.67893981933594,137.40956115722656
2019-02-01,151.49615478515625,135.4730987548828,141.27761840820312,154.054443359375,144.16738891601562,141.3115234375,169.6070556640625,132.4710235595703,135.56008911132812
2019-03-01,149.125244140625,134.00253295898438,140.03338623046875,154.0535888671875,144.18194580078125,138.59779357910156,167.4017333984375,133.6858367919922,138.26959228515625
2019-04-01,147.3106689453125,132.39959716796875,142.9507598876953,153.8590087890625,144.48812866210938,138.27197265625,167.026123046875,132.43724060058594,137.7918701171875
2019-05-01,150.2869873046875,133.2010955810547,143.26622009277344,154.99716186523438,145.5416259765625,141.19537353515625,176.54559326171875,130.92955017089844,138.43016052246094
2019-06-01,145.62696838378906,132.08892822265625,144.896240234375,154.66668701171875,145.9866943359375,142.44029235839844,175.36895751953125,131.69418334960938,142.17503356933594
2019-07-01,145.362548828125,132.70361328125,145.13140869140625,155.66110229492188,145.52947998046875,144.23294067382812,175.048095703125,132.10296630859375,141.5730743408203
2019-08-01,150.71109008789062,133.52334594726562,145.80990600585938,154.5364990234375,145.46737670898438,140.68499755859375,174.85818481445312,132.96890258789062,134.79217529296875
2019-09-01,147.59031677246094,134.2400665283203,146.8968048095703,156.31790161132812,144.90330505371094,138.7242889404297,174.076904296875,133.07675170898438,129.22853088378906
2019-10-01,149.22296142578125,134.77783203125,144.78707885742188,155.59927368164062,145.58493041992188,136.17776489257812,175.957275390625,130.9399871826172,128.8898468017578
2019-11-01,142.7377471923828,133.9802703857422,145.31759643554688,155.14114379882812,145.590576171875,140.29383850097656,172.89700317382812,133.1160888671875,136.78347778320312
2019-12-01,140.45465087890625,133.32643127441406,142.22802734375,156.74163818359375,146.31573486328125,142.40740966796875,175.37510681152344,132.37960815429688,141.30873107910156
2020-01-01,146.93246459960938,133.2944793701172,146.04196166992188,158.25238037109375,147.87890625,146.83901977539062,172.999267578125,133.38258361816406,147.4801483154297
