REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2015-08-01,160.41799926757812,138.62713623046875,132.45855712890625,132.81442260742188,138.85501098632812,134.52362060546875,156.02896118164062,131.23341369628906,134.5770263671875
2015-09-01,157.73779296875,137.77764892578125,130.76797485351562,136.37796020507812,138.36972045898438,133.8792724609375,155.9080047607422,132.59585571289062,127.48451232910156
2015-10-01,159.98187255859375,137.66238403320312,135.0230712890625,138.0531463623047,137.85385131835938,131.26568603515625,154.17172241210938,131.47216796875,126.75296020507812
2015-11-01,160.67799377441406,140.2598419189453,134.7622528076172,138.59820556640625,139.02987670898438,134.9713134765625,155.140380859375,131.567626953125,137.52798461914062
2015-12-01,161.17236328125,137.90570068359375,135.72824096679688,134.48974609375,141.2618408203125,136.33470153808594,153.32131958007812,129.49143981933594,140.71957397460938
2016-01-01,160.412353515625,138.22857666015625,136.3798370361328,135.79583740234375,139.44898986816406,137.3553009033203,154.89990234375,132.26190185546875,143.57997131347656
2016-02-01,160.60208129882812,139.95330810546875,138.8317108154297,142.62136840820312,141.869873046875,135.22103881835938,153.723876953125,131.23472595214844,141.8137969970703
2016-03-01,160.9966278076172,139.1036376953125,137.99899291992188,144.334716796875,141.5571746826172,134.40234375,153.9029541015625,130.3145294189453,139.7990264892578
2016-04-01,161.14141845703125,139.63458251953125,141.24949645996094,144.33956909179688,139.19857788085938,134.5720977783203,154.33123779296875,132.65536499023438,140.89334106445312
2016-05-01,160.03558349609375,141.87075805664062,139.60838317871094,145.64144897460938,139.4989013671875,136.9875946044922,153.0911407470703,130.9754638671875,143.41778564453125
2016-06-01,164.18240356445312,141.57052612304688,141.75250244140625,144.68820190429688,139.7142791748047,136.05645751953125,153.84695434570312,131.62008666992188,144.14239501953125
2016-07-01,166.09036254882812,138.44036865234375,144.48587036132812,142.41470336914062,139.72183227539062,137.7930908203125,154.79824829101562,131.7040252685547,143.50132751464844
2016-08-01,164.30226135253906,140.59095764160156,142.97528076171875,147.64540100097656,139.03477478027344,140.68655395507812,153.71322631835938,132.00155639648438,142.93081665039062
2016-09-01,163.27029418945312,140.20806884765625,144.70761108398438,144.8916778564453,137.498046875,136.30941772460938,152.8841552734375,132.96786499023438,134.36349487304688
2016-10-01,161.02020263671875,142.58956909179688,140.3201904296875,145.92161560058594,137.1318817138672,137.20382690429688,153.1002960205078,133.177001953125,137.04298400878906
2016-11-01,162.24974060058594,139.47232055664062,143.67138671875,148.30081176757812,139.78448486328125,137.75570678710938,153.82391357421875,134.44284057617188,147.40725708007812
2016-12-01,163.7987518310547,140.4896240234375,143.58677673339844,152.07595825195312,137.84725952148438,138.83450317382812,154.29396057128906,130.0547332763672,151.0213165283203
2017-01-01,166.33151245117188,141.08990478515625,144.43740844726562,152.7744140625,139.07907104492188,137.5214385986328,153.19192504882812,131.26559448242188,151.662353515625
