REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2020-08-01,155.13607180227186,136.59959815498613,148.2244112907312,160.41398177520065,152.93797587731265,143.0895466485741,172.16735856541032,137.80813358268236,151.48426794803004
2020-09-01,154.44862685820905,136.58374344519936,147.92290770746823,160.6620886049694,152.2670785691648,140.76559221295125,172.37651500193178,137.34155718084827,144.97655102264113
2020-10-01,155.58377616798631,136.33902818949707,147.74647258670745,161.01026913377987,152.3362517278539,139.9863812829795,172.01491261974328,137.27436309541898,145.3269315481282
2020-11-01,155.2767941772814,136.61545009803572,148.202806836656,161.31906856913167,153.1333210354534,140.64129498031872,172.45986613254456,137.42660930852867,152.6963396835587
2020-12-01,155.68946354711062,136.53382775142197,147.98213622029968,161.6439884544289,153.417028725204,141.03190261964932,172.6074475915953,136.54175930132251,155.6034002690565
2021-01-01,155.05244645002054,136.79749230854395,149.30205634514235,162.25205581471104,154.21466948339855,141.58174307437565,172.82143515369145,138.0121284770711,159.4448220029625
2021-02-01,155.51242017783326,137.1415129048626,149.90289491225292,162.67748289319894,154.75217366555532,141.3017107628244,173.37780594731115,138.4791479714632,162.49852001479007
2021-03-01,155.66515441884331,137.20482124746124,149.86244214292358,162.73721660181505,154.671622679325,140.53873249089455,173.79716316957402,138.61026645708998,160.51224156469237
2021-04-01,155.96919121563488,137.18847732874008,150.0080308592681,163.10894274448071,154.899785761952,141.21413966724225,173.9381386611135,138.73130945653858,160.77721458500844
2021-05-01,155.68910491133917,137.30320858691732,151.10177668049286,163.42291011276197,155.31689454710815,143.75285761767273,174.74889989422397,138.4408668643006,161.46429081455878
2021-06-01,155.56782097214892,137.07383792410226,151.36877553414698,163.78765927138494,155.7886871959526,145.08348343234908,175.74334845150514,138.24605762505934,163.78130979272237
2021-07-01,155.67232528793963,136.96190723619543,151.91261675494465,164.20484152416185,156.06325838430524,146.1373242964478,176.29620215949194,138.42011963647923,163.14663233273512
2021-08-01,155.6781927173416,136.8464398713789,152.48497433167452,164.53617071286365,155.67807055521828,145.7111192279867,176.57781982626432,138.7454743299062,155.90046960614453
