REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2017-08-01,156.06493738631605,136.23202968547537,135.41302879151482,145.57384356465658,145.30473759522118,139.94519095210438,164.65984396633314,135.5241605362751,131.8795175085147
2017-09-01,155.41315507467613,136.20758629872012,135.28487465249563,145.73533174854992,144.6979818322166,137.58373858599404,165.07504491307955,135.22186741151364,125.76763115635595
2017-10-01,156.29947460919928,135.87683204329525,135.18216329920173,146.00501110770966,144.77849602677142,136.93884098318432,164.94766070369752,135.05241022286884,126.340062017861
2017-11-01,156.3294767197763,136.0810666360423,135.46817046688196,146.25065342337973,145.51516747768525,137.41185199903558,165.47838016472645,135.04822921358422,133.24907705631753
2017-12-01,156.8363289928824,135.94523078419581,135.23565138405147,146.47914078160238,145.782805120147,137.66023282324963,165.6363147589133,134.2513485023104,136.05518081917424
2018-01-01,156.38339117587347,136.22633723640325,136.4547104530243,146.9450780109728,146.64572715417512,138.443385191029,166.21017287472057,135.8186731605158,140.33571511675265
2018-02-01,156.92087766377387,136.71824337068807,136.951228577532,147.19901784313456,147.05033007423884,138.13893059890904,166.87404363023043,136.22541754348396,141.60289903511156
2018-03-01,156.83619322347963,136.70457844374482,137.18056739055987,147.33618831583655,147.13709742999478,137.87345159436066,167.37402208768947,136.46921715158106,141.25100728102487
2018-04-01,157.376863860658,136.56150051002808,137.26460678043918,147.54609084929493,147.29640362690563,138.19767550056304,167.76179512322653,136.41587648595035,140.91209081355424
2018-05-01,157.05714132255088,136.63756905678156,138.2108289885162,147.79368761767094,147.74574880772434,141.04125170533777,168.55355248861025,136.2002105379158,141.52099865910492
2018-06-01,157.2040695187355,136.55653176949866,138.66314999714828,148.0225531889283,148.25369899941128,142.19608112586883,169.55455165904505,136.12161714996816,144.15595270419075
2018-07-01,157.36361858678575,136.37485233467913,139.12546096197406,148.36307351293593,148.47118286067388,143.8169959043629,170.14940778961608,136.20392452694188,142.70079795470215
2018-08-01,157.49378181215485,136.44543941325693,139.59395905658016,148.6005804794021,148.15718023722,143.603483575713,170.75364564402733,136.61136767661196,134.66477744442807
2018-09-01,156.8842565473884,136.49047262446226,139.6004287095652,148.75121457871546,147.6325222362812,141.07375876584334,171.29568266190017,136.48447830037637,129.26888125457185
2018-10-01,157.61403508999163,136.22284959969974,139.45668586767633,149.02379068687415,147.71314428756912,140.31022094875698,171.2895029426764,136.23291256689825,130.1987731071006
2018-11-01,157.88853401770567,136.38172596155565,139.623261808936,149.28305231937895,148.43100829538477,140.71917717561016,171.9072696350883,136.06729122708367,136.8850402545921
2018-12-01,158.39902229839169,136.2174627425022,139.44638227438796,149.4884515553064,148.70388032561746,140.82364758715175,171.91161632873434,135.3518597780282,139.81817268068446
2019-01-01,157.91872761631808,136.45860837777033,140.65671541099613,149.94876943751345,149.64175971763038,142.06899039109157,172.46967096304564,136.98475859068066,144.37558506301755
