REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2015-08-01,146.87481689453125,134.78262329101562,122.85728454589844,138.30618286132812,136.70384216308594,129.0871124267578,161.2600555419922,130.2139892578125,123.17079162597656
2015-09-01,148.07156372070312,134.46524047851562,123.06739807128906,137.95941162109375,137.009033203125,127.2492446899414,158.42393493652344,129.30093383789062,113.59501647949219
2015-10-01,150.9447479248047,133.98133850097656,122.15442657470703,137.19541931152344,136.56163024902344,125.32077026367188,159.70779418945312,130.0312957763672,113.90941619873047
2015-11-01,149.18280029296875,135.59466552734375,121.9661636352539,138.650146484375,137.987548828125,127.05044555664062,160.73687744140625,129.46383666992188,122.32145690917969
2015-12-01,152.44223022460938,132.26998901367188,123.47286987304688,138.02215576171875,138.9714813232422,125.81758880615234,160.2650146484375,130.36294555664062,122.39181518554688
2016-01-01,149.611572265625,134.8889617919922,123.19354248046875,138.66519165039062,139.63180541992188,126.5592041015625,161.15879821777344,131.3803253173828,126.15188598632812
2016-02-01,151.0648193359375,132.13536071777344,124.69207763671875,137.0421142578125,138.7166748046875,127.505615234375,161.22750854492188,130.36972045898438,123.12225341796875
2016-03-01,152.23715209960938,132.786865234375,123.25901794433594,140.54052734375,138.20370483398438,124.70532989501953,163.98826599121094,132.2049560546875,123.0373306274414
2016-04-01,151.59164428710938,132.79995727539062,121.86427307128906,138.88963317871094,138.35598754882812,126.68048095703125,163.80166625976562,131.7970428466797,124.05116271972656
2016-05-01,151.92727661132812,133.38462829589844,126.83673095703125,138.83775329589844,139.0148468017578,128.7023468017578,166.29568481445312,132.41746520996094,125.52046203613281
2016-06-01,152.81338500976562,134.38255310058594,124.62833404541016,139.96405029296875,141.69906616210938,130.23995971679688,166.5900421142578,132.88352966308594,128.5185089111328
2016-07-01,152.3719482421875,132.56787109375,123.92744445800781,138.82489013671875,139.6963653564453,128.73672485351562,166.519775390625,134.5758514404297,126.93051147460938
2016-08-01,152.86557006835938,134.03543090820312,124.9528579711914,140.3887939453125,139.03594970703125,129.3765869140625,168.70700073242188,133.3359375,121.45268249511719
2016-09-01,152.70980834960938,131.3978729248047,122.332763671875,139.962646484375,138.18630981445312,127.06690979003906,169.55581665039062,133.93377685546875,108.8824462890625
2016-10-01,152.63015747070312,131.1747283935547,123.09156799316406,139.955810546875,141.45126342773438,129.1216278076172,169.805908203125,133.39195251464844,110.36506652832031
2016-11-01,154.51939392089844,130.43470764160156,121.55461120605469,139.331298828125,139.27359008789062,128.8296661376953,173.2144775390625,133.26937866210938,120.44841766357422
2016-12-01,156.130859375,131.66505432128906,120.2095718383789,140.82321166992188,142.8944091796875,130.92037963867188,174.53707885742188,134.26513671875,123.43987274169922
2017-01-01,154.25479125976562,132.1840362548828,121.34825134277344,141.40692138671875,141.81521606445312,130.5723419189453,174.1948699951172,135.58270263671875,123.1612548828125
