REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2020-08-01,151.40652465820312,136.17225646972656,145.27183532714844,159.67225646972656,149.43939208984375,138.29200744628906,165.45985412597656,137.00433349609375,152.2142333984375
2020-09-01,152.43959045410156,136.9290771484375,144.7071075439453,162.3558349609375,148.822021484375,131.8794403076172,164.84228515625,137.26882934570312,145.32496643066406
2020-10-01,153.59304809570312,136.43508911132812,144.82440185546875,162.172119140625,148.87973022460938,132.81784057617188,163.5350341796875,135.872802734375,143.30905151367188
2020-11-01,152.20730590820312,137.13519287109375,147.30355834960938,162.1138916015625,149.31813049316406,136.3352813720703,165.61679077148438,135.5899200439453,149.67706298828125
2020-12-01,154.46823120117188,137.50082397460938,150.2501220703125,163.12899780273438,147.77749633789062,140.89205932617188,164.20062255859375,135.8772735595703,152.8392333984375
2021-01-01,152.93118286132812,136.49591064453125,146.5191650390625,162.57899475097656,152.4888916015625,138.0948486328125,164.4248046875,136.5576629638672,156.01573181152344
2021-02-01,152.66067504882812,138.326904296875,147.74200439453125,163.57327270507812,151.81570434570312,138.15652465820312,166.31375122070312,137.5553436279297,153.28289794921875
2021-03-01,152.52439880371094,138.0180206298828,151.03289794921875,164.7133026123047,150.42767333984375,137.0547332763672,164.00433349609375,137.42791748046875,155.248779296875
2021-04-01,152.7027587890625,136.376220703125,148.0614013671875,164.90762329101562,151.40682983398438,137.40013122558594,164.52877807617188,137.33924865722656,155.1009063720703
2021-05-01,149.00790405273438,137.53765869140625,151.84164428710938,164.1781768798828,151.92991638183594,137.2258758544922,166.74456787109375,137.41488647460938,157.56948852539062
2021-06-01,151.8411407470703,135.80325317382812,153.57928466796875,166.0829315185547,150.6609649658203,139.66397094726562,168.62472534179688,137.19488525390625,159.36087036132812
2021-07-01,152.81411743164062,136.81642150878906,151.99685668945312,164.54190063476562,152.92434692382812,142.08224487304688,166.443115234375,138.35147094726562,158.32766723632812
2021-08-01,150.0811767578125,137.4440460205078,153.96290588378906,164.24365234375,150.8422088623047,137.34536743164062,168.87222290039062,138.63034057617188,150.48753356933594
2021-09-01,151.26686096191406,136.25421142578125,152.44790649414062,166.6929473876953,149.23573303222656,130.6616668701172,169.36502075195312,137.82351684570312,144.72869873046875
