REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2015-08-01,152.72372436523438,131.21694946289062,122.57535552978516,140.8095703125,138.38868713378906,138.0003204345703,160.52911376953125,128.45944213867188,126.28838348388672
2015-09-01,154.33355712890625,132.5447540283203,121.42225646972656,140.8958740234375,137.937255859375,134.10775756835938,159.17340087890625,128.20751953125,119.54023742675781
2015-10-01,154.6574249267578,131.33450317382812,122.49950408935547,141.34559631347656,138.36175537109375,133.791748046875,159.84896850585938,127.020751953125,118.36805725097656
2015-11-01,154.33102416992188,129.50802612304688,121.97802734375,141.3235321044922,138.19244384765625,135.7491455078125,158.71551513671875,126.043212890625,125.11885833740234
2015-12-01,155.2410888671875,129.30337524414062,121.85238647460938,141.56568908691406,139.072265625,137.20413208007812,158.97628784179688,125.26728820800781,126.38226318359375
2016-01-01,154.8795928955078,129.50994873046875,122.95838165283203,142.69012451171875,139.81170654296875,139.33941650390625,160.27783203125,126.51673126220703,128.93515014648438
2016-02-01,154.6268310546875,129.14283752441406,123.67697143554688,142.47991943359375,138.4802703857422,137.71218872070312,159.122802734375,126.19485473632812,128.2946014404297
2016-03-01,155.459228515625,128.2186279296875,124.99469757080078,142.1953125,138.9412841796875,137.29083251953125,159.82998657226562,126.86121368408203,128.82669067382812
2016-04-01,154.66607666015625,129.47946166992188,125.161376953125,142.5825958251953,140.29217529296875,139.82449340820312,162.8300018310547,125.930419921875,130.98541259765625
2016-05-01,154.75039672851562,128.08352661132812,127.54523468017578,142.96441650390625,139.5889129638672,141.4589385986328,163.2867431640625,126.63908386230469,131.83355712890625
2016-06-01,154.12832641601562,128.05386352539062,126.29722595214844,143.63504028320312,140.45419311523438,142.30413818359375,164.9274139404297,126.0145263671875,133.90585327148438
2016-07-01,155.21990966796875,127.6322021484375,126.36936950683594,143.38638305664062,140.2334442138672,142.42640686035156,166.39376831054688,126.38729095458984,129.70333862304688
2016-08-01,153.52517700195312,126.92694854736328,127.32247924804688,143.81887817382812,140.21961975097656,140.74977111816406,167.18365478515625,126.45646667480469,124.24533081054688
2016-09-01,152.1611328125,127.44751739501953,127.90621948242188,144.9273681640625,138.8219451904297,138.10659790039062,167.3271026611328,125.94567108154297,116.6932144165039
2016-10-01,152.8323974609375,126.54817199707031,126.08088684082031,144.7993927001953,139.2682342529297,138.70632934570312,167.81912231445312,125.67874145507812,117.89881896972656
2016-11-01,154.0133056640625,125.6602783203125,126.87137603759766,144.76968383789062,140.4034881591797,139.26947021484375,169.86270141601562,125.74629211425781,124.9169692993164
2016-12-01,152.1075439453125,126.27680969238281,126.29914093017578,145.65887451171875,140.79962158203125,142.01690673828125,169.44537353515625,124.10185241699219,128.0723114013672
2017-01-01,150.75387573242188,126.66232299804688,125.371826171875,145.59103393554688,141.06570434570312,143.659912109375,170.27078247070312,125.9979019165039,131.02914428710938
