REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2018-08-01,153.53021240234375,133.22222900390625,138.1775360107422,149.09249877929688,147.59922790527344,144.10336303710938,175.066162109375,133.47499084472656,140.03759765625
2018-09-01,151.9027099609375,132.1260986328125,136.39349365234375,149.2573699951172,147.31906127929688,140.22750854492188,174.2376708984375,133.724609375,133.59603881835938
2018-10-01,152.89129638671875,132.59083557128906,136.37088012695312,150.5540313720703,147.02896118164062,138.21878051757812,175.06387329101562,132.45399475097656,132.4281005859375
2018-11-01,152.85665893554688,132.693603515625,137.46298217773438,150.8531036376953,147.451416015625,140.3130645751953,174.81634521484375,132.10406494140625,139.96408081054688
2018-12-01,153.79010009765625,132.02711486816406,136.90139770507812,151.1219940185547,147.63958740234375,142.4697265625,174.50267028808594,132.3241729736328,142.6044464111328
2019-01-01,153.43702697753906,132.31546020507812,138.39532470703125,150.85733032226562,149.82522583007812,144.57745361328125,175.45236206054688,133.9767608642578,146.03958129882812
2019-02-01,154.1729736328125,132.686279296875,138.13348388671875,150.64688110351562,149.56661987304688,143.39923095703125,177.02304077148438,133.74234008789062,146.6287841796875
2019-03-01,153.361572265625,132.05685424804688,139.93824768066406,151.39175415039062,149.74185180664062,142.0578155517578,177.15858459472656,135.0416259765625,147.93743896484375
2019-04-01,155.12646484375,131.9635009765625,141.38092041015625,152.4814453125,149.57470703125,141.7847900390625,178.02792358398438,133.39866638183594,147.90802001953125
2019-05-01,154.097900390625,132.02133178710938,141.09207153320312,151.71934509277344,149.65615844726562,145.5081787109375,179.24114990234375,132.8817138671875,149.62890625
2019-06-01,154.16419982910156,131.97227478027344,143.39117431640625,153.12294006347656,149.9637451171875,147.4256591796875,179.6002960205078,133.39370727539062,151.43072509765625
2019-07-01,154.55633544921875,132.27099609375,144.8280487060547,152.91140747070312,149.7857666015625,149.723388671875,179.69149780273438,133.76986694335938,148.9705047607422
2019-08-01,155.58065795898438,131.77139282226562,143.6329803466797,151.882568359375,150.40354919433594,147.93345642089844,180.48123168945312,134.20948791503906,141.05267333984375
2019-09-01,152.6451873779297,131.39915466308594,143.57186889648438,153.85202026367188,149.07752990722656,144.12496948242188,180.78164672851562,133.70152282714844,135.71424865722656
2019-10-01,153.90167236328125,132.07286071777344,144.05426025390625,154.6348876953125,148.51071166992188,141.9559326171875,179.90435791015625,133.74044799804688,135.4061737060547
2019-11-01,154.869140625,130.94720458984375,143.19992065429688,154.74794006347656,150.11224365234375,144.37786865234375,179.6084747314453,133.781005859375,142.95391845703125
2019-12-01,154.76625061035156,130.44375610351562,142.8035125732422,155.56881713867188,150.25802612304688,145.64019775390625,180.2152557373047,132.67774963378906,145.72203063964844
2020-01-01,153.85914611816406,130.80532836914062,142.55404663085938,156.18887329101562,150.8988037109375,147.3463897705078,182.25396728515625,135.05001831054688,151.50741577148438
