REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2019-08-01,153.3209686279297,131.54647827148438,144.36927795410156,156.47665405273438,149.7498016357422,140.00314331054688,172.67410278320312,137.31195068359375,150.90817260742188
2019-09-01,152.31565856933594,131.22747802734375,145.0346221923828,157.8575439453125,149.2935791015625,136.07875061035156,173.16757202148438,136.82748413085938,142.30477905273438
2019-10-01,153.76568603515625,131.57113647460938,144.06918334960938,158.166748046875,148.3770751953125,135.5269775390625,171.67770385742188,136.49285888671875,140.41983032226562
2019-11-01,153.67999267578125,131.2139129638672,145.0931854248047,158.63816833496094,149.1729278564453,136.82298278808594,172.73446655273438,136.38961791992188,146.37353515625
2019-12-01,153.9600830078125,132.00294494628906,145.95220947265625,157.57859802246094,149.89828491210938,137.92938232421875,172.28846740722656,136.35147094726562,148.65899658203125
2020-01-01,153.38294982910156,132.569580078125,146.9276885986328,159.73231506347656,150.78256225585938,141.2812957763672,172.84051513671875,137.77212524414062,154.6586151123047
2020-02-01,153.34747314453125,132.23191833496094,146.38172912597656,159.56988525390625,150.9208984375,140.88088989257812,174.2380828857422,137.63446044921875,150.16650390625
2020-03-01,153.333251953125,131.15081787109375,145.74415588378906,159.05398559570312,150.3481903076172,140.08990478515625,175.86233520507812,137.97915649414062,149.13357543945312
2020-04-01,154.1624298095703,132.6433868408203,146.77735900878906,159.7211456298828,150.1940155029297,140.065185546875,173.8360595703125,137.62542724609375,149.07757568359375
2020-05-01,152.36166381835938,132.39698791503906,146.94363403320312,160.11593627929688,151.90798950195312,142.82330322265625,175.62286376953125,137.65640258789062,152.20689392089844
2020-06-01,152.9732666015625,132.0813751220703,148.639404296875,161.17959594726562,151.8797149658203,145.54336547851562,176.51031494140625,137.0032501220703,154.45706176757812
2020-07-01,153.64523315429688,132.19285583496094,148.2532958984375,160.42849731445312,151.66075134277344,146.51597595214844,177.18881225585938,137.64166259765625,150.13223266601562
2020-08-01,155.12818908691406,131.2765350341797,147.30197143554688,161.35240173339844,151.08145141601562,144.57595825195312,176.58558654785156,137.87376403808594,142.09637451171875
2020-09-01,152.38021850585938,132.59017944335938,146.68740844726562,162.54910278320312,150.6128387451172,139.79527282714844,178.38453674316406,137.45999145507812,136.3531494140625
2020-10-01,153.01150512695312,132.3115997314453,148.64712524414062,162.68838500976562,150.44094848632812,139.25302124023438,176.35137939453125,136.5142364501953,138.47683715820312
2020-11-01,153.08401489257812,132.1378936767578,147.71038818359375,162.64111328125,151.38739013671875,141.27130126953125,177.9122772216797,137.03224182128906,146.0728302001953
2020-12-01,154.87994384765625,132.7864532470703,149.44798278808594,163.65274047851562,151.74066162109375,142.0742950439453,177.52517700195312,136.2185516357422,150.08917236328125
2021-01-01,153.18284606933594,132.54898071289062,151.54656982421875,164.50628662109375,153.07823181152344,144.31900024414062,178.20172119140625,138.57894897460938,154.80809020996094
