REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2020-08-01,155.74713134765625,139.09815979003906,148.5174560546875,163.037109375,152.4452667236328,138.7197265625,167.16058349609375,137.2940216064453,149.05474853515625
2020-09-01,152.53958129882812,139.04443359375,147.99899291992188,163.855712890625,149.18875122070312,133.5003662109375,170.11026000976562,136.5572967529297,139.82516479492188
2020-10-01,154.09803771972656,138.40774536132812,146.98291015625,163.36776733398438,151.34201049804688,134.88388061523438,168.71701049804688,136.23013305664062,140.01104736328125
2020-11-01,153.2740478515625,140.27902221679688,145.0540008544922,165.13235473632812,149.59298706054688,134.37950134277344,165.66017150878906,136.0383758544922,149.5502471923828
2020-12-01,154.44882202148438,138.85975646972656,146.662109375,166.81527709960938,150.51776123046875,139.58160400390625,167.22555541992188,134.3009490966797,150.60311889648438
2021-01-01,153.07211303710938,137.07586669921875,148.37200927734375,165.9671630859375,151.39566040039062,141.85520935058594,167.24447631835938,137.4386749267578,154.8179473876953
2021-02-01,153.1173095703125,137.48434448242188,149.38650512695312,166.22654724121094,152.32144165039062,138.79466247558594,166.9987030029297,136.56442260742188,154.08258056640625
2021-03-01,151.18267822265625,140.22935485839844,150.48606872558594,167.46981811523438,152.91796875,136.27853393554688,171.91952514648438,137.47215270996094,155.76901245117188
2021-04-01,152.55758666992188,138.3915557861328,150.75601196289062,168.07382202148438,152.81195068359375,136.1212921142578,170.8618927001953,136.84239196777344,150.96824645996094
2021-05-01,152.04000854492188,140.11300659179688,149.82455444335938,167.16473388671875,151.85997009277344,138.98719787597656,171.33340454101562,136.91476440429688,151.70394897460938
2021-06-01,153.9578857421875,142.46099853515625,149.38739013671875,167.76429748535156,153.52334594726562,141.79464721679688,173.28353881835938,137.2630615234375,154.0741424560547
2021-07-01,154.49432373046875,137.82882690429688,153.30343627929688,167.3549041748047,155.17190551757812,142.5369110107422,171.4100341796875,137.00238037109375,154.56765747070312
2021-08-01,152.55581665039062,138.8673553466797,152.7073974609375,168.9318084716797,153.59544372558594,139.30511474609375,175.473876953125,137.64154052734375,145.311767578125
2021-09-01,150.1435546875,139.44403076171875,149.99693298339844,170.21389770507812,154.63656616210938,137.20657348632812,173.9195098876953,137.1348876953125,143.97984313964844
