REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2020-08-01,156.05813598632812,137.52285766601562,145.92568969726562,160.78109741210938,153.4051055908203,141.68495178222656,172.18649291992188,139.55892944335938,151.42657470703125
2020-09-01,154.14517211914062,137.61099243164062,147.11038208007812,161.2390594482422,151.96456909179688,138.29617309570312,173.08163452148438,138.48280334472656,145.17919921875
2020-10-01,154.234619140625,137.0602569580078,146.48162841796875,161.9769287109375,153.43276977539062,137.2767333984375,174.20767211914062,138.06861877441406,145.4703369140625
2020-11-01,155.0312957763672,137.100341796875,147.1185302734375,162.22869873046875,153.1881866455078,140.54660034179688,174.14324951171875,137.77597045898438,153.78652954101562
2020-12-01,156.12789916992188,137.22048950195312,148.39895629882812,162.73825073242188,154.2900390625,144.01327514648438,172.98239135742188,137.26686096191406,157.62246704101562
2021-01-01,155.3489990234375,138.8563690185547,147.83078002929688,162.89871215820312,154.7811279296875,144.52151489257812,173.35433959960938,139.40773010253906,161.0186004638672
2021-02-01,154.9015655517578,138.3726806640625,149.63880920410156,163.1282958984375,155.6116943359375,143.9500732421875,172.16807556152344,139.2918701171875,160.24264526367188
2021-03-01,155.74810791015625,138.39366149902344,149.16156005859375,163.14907836914062,155.54547119140625,141.57015991210938,172.90020751953125,139.40216064453125,159.242431640625
2021-04-01,156.35650634765625,138.93515014648438,149.84194946289062,163.60499572753906,155.4805908203125,141.17784118652344,173.53030395507812,138.84584045410156,161.36380004882812
2021-05-01,155.66055297851562,140.3858642578125,150.56796264648438,164.48460388183594,155.3992919921875,143.50961303710938,173.4597625732422,138.57025146484375,160.49427795410156
2021-06-01,156.3580322265625,139.1558380126953,150.54598999023438,164.57041931152344,156.700439453125,142.65383911132812,174.77822875976562,137.8106689453125,162.8631134033203
2021-07-01,154.0238037109375,138.5823974609375,151.734375,165.00137329101562,156.62890625,143.97369384765625,176.69589233398438,138.51217651367188,160.541015625
2021-08-01,154.89146423339844,138.80567932128906,152.348876953125,165.15380859375,156.59548950195312,142.10787963867188,175.61549377441406,139.1796112060547,153.74874877929688
2021-09-01,153.42881774902344,139.130615234375,152.51698303222656,166.48248291015625,155.937255859375,138.8902587890625,175.05743408203125,138.42312622070312,147.81947326660156
