REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2016-08-01,152.98529052734375,132.41378784179688,133.2024383544922,142.4068603515625,139.8972625732422,132.4742431640625,160.50735473632812,132.7391357421875,122.32733154296875
2016-09-01,153.95236206054688,133.0031280517578,131.2500762939453,141.97402954101562,139.5742645263672,129.09490966796875,158.84951782226562,132.2337646484375,114.83230590820312
2016-10-01,153.85047912597656,133.3012237548828,133.99176025390625,142.01638793945312,140.9468536376953,129.9025421142578,158.1330108642578,132.4792938232422,119.20535278320312
2016-11-01,154.75540161132812,133.16769409179688,134.53416442871094,142.3070831298828,142.54214477539062,131.50820922851562,160.048828125,133.47811889648438,125.934326171875
2016-12-01,153.95611572265625,132.8479461669922,132.61802673339844,142.3984375,141.689208984375,134.9192352294922,158.96685791015625,131.2081298828125,127.344482421875
2017-01-01,154.6483154296875,132.43270874023438,134.63375854492188,142.65548706054688,141.0666961669922,137.49549865722656,161.39749145507812,132.72006225585938,127.90754699707031
2017-02-01,155.6984405517578,132.9921112060547,134.54034423828125,143.01177978515625,141.3984375,137.50181579589844,159.93930053710938,133.5928497314453,127.2192153930664
2017-03-01,155.44326782226562,133.90994262695312,134.10800170898438,142.9942169189453,142.56979370117188,135.71287536621094,162.74462890625,133.0378875732422,125.52430725097656
2017-04-01,156.81332397460938,132.26177978515625,134.78114318847656,143.26922607421875,143.2976837158203,134.3300018310547,165.33261108398438,133.68557739257812,129.73817443847656
2017-05-01,155.20166015625,132.57752990722656,136.40579223632812,143.97274780273438,143.6849365234375,136.48402404785156,166.4362335205078,133.7711639404297,133.41360473632812
2017-06-01,156.3240966796875,133.06646728515625,136.63714599609375,143.84182739257812,144.87969970703125,135.75450134277344,166.84835815429688,133.9800567626953,138.46014404296875
2017-07-01,156.4059295654297,131.98812866210938,136.4517059326172,144.26861572265625,144.92364501953125,136.3384246826172,167.64324951171875,133.46499633789062,132.2801513671875
2017-08-01,155.77584838867188,131.93948364257812,135.47784423828125,144.0269317626953,144.84048461914062,135.93768310546875,169.11251831054688,132.81011962890625,124.58910369873047
2017-09-01,155.89932250976562,131.13705444335938,139.20928955078125,144.8934326171875,143.15574645996094,131.97291564941406,169.47390747070312,132.77340698242188,118.8592300415039
2017-10-01,157.5235595703125,132.08016967773438,139.21600341796875,145.014404296875,143.83517456054688,132.9012908935547,171.30874633789062,133.30043029785156,123.05088806152344
2017-11-01,156.64549255371094,132.15675354003906,138.51988220214844,145.20791625976562,144.6310577392578,135.142333984375,168.8900909423828,133.63186645507812,131.93521118164062
2017-12-01,157.00457763671875,131.55001831054688,138.16473388671875,145.3272247314453,146.0773162841797,138.62741088867188,172.67962646484375,132.5248565673828,135.83358764648438
2018-01-01,157.90911865234375,131.41610717773438,139.31393432617188,146.0057373046875,146.8909912109375,141.0941162109375,174.02244567871094,133.7324676513672,136.17431640625
