REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2017-08-01,150.40853881835938,133.1337432861328,133.86599731445312,147.62060546875,145.47203063964844,138.00640869140625,170.5963134765625,133.1558837890625,133.03631591796875
2017-09-01,149.21298217773438,133.1690673828125,133.4991455078125,147.356689453125,143.06430053710938,135.17979431152344,171.15536499023438,133.50634765625,126.21791076660156
2017-10-01,152.3101806640625,133.8291778564453,134.78578186035156,148.50819396972656,144.31561279296875,133.95889282226562,172.92750549316406,135.39035034179688,130.3700408935547
2017-11-01,151.70233154296875,133.52857971191406,134.90093994140625,148.33297729492188,145.96588134765625,137.44882202148438,171.34072875976562,134.50003051757812,140.87440490722656
2017-12-01,152.93701171875,132.32760620117188,132.22015380859375,148.90264892578125,146.7528076171875,141.14849853515625,173.09017944335938,134.29922485351562,144.9864044189453
2018-01-01,153.5806427001953,131.57119750976562,134.72023010253906,149.31231689453125,147.33717346191406,144.8830108642578,174.44859313964844,134.81272888183594,145.56671142578125
2018-02-01,152.85488891601562,133.76036071777344,134.38607788085938,150.19346618652344,148.15460205078125,143.8421630859375,174.9153594970703,135.88461303710938,143.58572387695312
2018-03-01,152.12844848632812,134.75563049316406,135.8673095703125,149.768310546875,147.79080200195312,143.4560546875,174.05526733398438,136.67311096191406,142.1650390625
2018-04-01,150.78857421875,134.187744140625,137.19366455078125,150.11265563964844,146.98329162597656,143.31002807617188,175.595458984375,136.80455017089844,144.51695251464844
2018-05-01,153.01736450195312,133.4292755126953,135.80926513671875,150.63412475585938,149.79840087890625,148.1875,177.29112243652344,136.92831420898438,147.98297119140625
2018-06-01,152.115234375,132.03665161132812,138.98350524902344,151.50791931152344,149.4881591796875,146.8956298828125,176.06198120117188,137.10244750976562,148.64041137695312
2018-07-01,151.56393432617188,132.5581512451172,137.7242431640625,151.67080688476562,147.35122680664062,147.0430908203125,175.57859802246094,136.967529296875,149.12033081054688
2018-08-01,150.63937377929688,132.57513427734375,138.89178466796875,152.0022430419922,150.3722381591797,145.25518798828125,176.25755310058594,136.62533569335938,141.17868041992188
2018-09-01,147.97802734375,131.4694366455078,136.82814025878906,152.1184844970703,148.3294677734375,143.7029266357422,178.31739807128906,137.14981079101562,134.0275115966797
2018-10-01,149.8299102783203,132.72195434570312,135.3812255859375,152.07901000976562,150.15235900878906,141.78860473632812,176.3607635498047,137.154296875,135.89793395996094
2018-11-01,149.53536987304688,132.10928344726562,137.38787841796875,153.14129638671875,148.79574584960938,141.91458129882812,178.21963500976562,135.85487365722656,146.1641845703125
2018-12-01,149.35984802246094,131.16209411621094,135.54046630859375,153.17408752441406,149.2328338623047,143.89019775390625,176.91909790039062,135.8681182861328,148.80711364746094
2019-01-01,150.02447509765625,130.57102966308594,136.74746704101562,153.42283630371094,150.48638916015625,145.8829345703125,177.5985870361328,137.1159210205078,155.10549926757812
