REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2016-08-01,152.72857666015625,135.15289306640625,131.31533813476562,143.29635620117188,143.79849243164062,134.42576599121094,158.00302124023438,134.2696990966797,130.59854125976562
2016-09-01,154.67071533203125,134.5665283203125,130.08184814453125,142.55947875976562,142.6357421875,131.9442138671875,157.94033813476562,134.2522430419922,124.21183776855469
2016-10-01,155.77749633789062,134.77767944335938,131.98443603515625,142.94244384765625,143.65457153320312,132.91879272460938,158.28114318847656,134.19699096679688,129.24078369140625
2016-11-01,155.24273681640625,134.36810302734375,129.44668579101562,142.65892028808594,143.42178344726562,134.622314453125,160.76751708984375,134.2635955810547,135.37599182128906
2016-12-01,153.25787353515625,133.8797149658203,129.6376953125,143.20306396484375,144.29696655273438,138.15234375,160.1319580078125,132.58897399902344,137.9005126953125
2017-01-01,153.60049438476562,134.17807006835938,130.9539794921875,143.03353881835938,145.6525421142578,141.559814453125,159.47763061523438,134.3037567138672,138.55587768554688
2017-02-01,154.82473754882812,134.13043212890625,131.9541015625,143.32505798339844,143.6079864501953,140.46810913085938,162.5511016845703,133.87728881835938,136.88516235351562
2017-03-01,154.46937561035156,134.04640197753906,133.4739990234375,142.72994995117188,145.66070556640625,138.22821044921875,163.20440673828125,133.59786987304688,134.84437561035156
2017-04-01,156.2881317138672,134.4071044921875,134.19667053222656,143.05242919921875,144.9384765625,136.93423461914062,163.35646057128906,134.58206176757812,137.43130493164062
2017-05-01,153.97332763671875,134.25662231445312,135.35385131835938,143.4884796142578,146.02505493164062,139.4298095703125,162.75634765625,133.73275756835938,138.61520385742188
2017-06-01,154.13963317871094,133.82073974609375,135.61378479003906,144.08926391601562,147.43753051757812,139.08099365234375,165.5455322265625,134.76348876953125,144.44651794433594
2017-07-01,155.5517578125,132.81727600097656,136.94473266601562,143.44235229492188,145.99334716796875,138.8816375732422,168.6841278076172,133.44467163085938,136.95506286621094
2017-08-01,154.69654846191406,132.425537109375,134.32589721679688,145.04360961914062,145.9184112548828,136.98590087890625,169.85824584960938,133.72308349609375,128.3297576904297
2017-09-01,153.09820556640625,133.52027893066406,135.7142791748047,144.25521850585938,145.88038635253906,135.50631713867188,170.2549591064453,133.47573852539062,122.60124206542969
2017-10-01,155.19708251953125,131.7149658203125,136.5053253173828,144.62533569335938,145.9345703125,136.36036682128906,167.4388885498047,134.0951690673828,126.26669311523438
2017-11-01,155.44090270996094,131.00457763671875,133.34959411621094,144.99203491210938,146.88577270507812,137.29730224609375,170.84695434570312,133.60035705566406,133.9834442138672
2017-12-01,156.0198974609375,132.0294189453125,133.47012329101562,144.84060668945312,146.7242431640625,140.67967224121094,169.65884399414062,133.3683624267578,138.35031127929688
2018-01-01,157.81381225585938,132.0654296875,135.20217895507812,146.1234588623047,147.87522888183594,143.83590698242188,172.1858673095703,133.365478515625,143.23110961914062
