REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2015-08-01,154.93421936035156,135.7371826171875,121.72161865234375,137.67523193359375,137.66213989257812,130.34271240234375,153.11199951171875,131.338623046875,121.85733032226562
2015-09-01,152.84548950195312,136.42538452148438,121.12306213378906,138.6238555908203,136.12107849121094,127.66525268554688,153.73268127441406,131.6957244873047,114.05941772460938
2015-10-01,155.53219604492188,136.2156982421875,120.63653564453125,138.26004028320312,136.86143493652344,127.5361099243164,152.9287109375,131.61663818359375,113.07054138183594
2015-11-01,155.30149841308594,136.93177795410156,121.78148651123047,137.37339782714844,137.2105712890625,130.21450805664062,152.15248107910156,130.9233856201172,120.05945587158203
2015-12-01,156.4285888671875,135.97354125976562,123.05378723144531,138.33212280273438,138.2315673828125,130.73391723632812,150.50457763671875,129.0873565673828,122.60132598876953
2016-01-01,155.447021484375,136.36207580566406,122.82351684570312,138.27268981933594,138.5436553955078,133.04640197753906,151.83901977539062,130.96121215820312,125.56431579589844
2016-02-01,157.5740966796875,136.771484375,122.30300903320312,138.93934631347656,139.20632934570312,130.85462951660156,150.82952880859375,130.92227172851562,125.70543670654297
2016-03-01,156.4713897705078,138.15650939941406,123.47714233398438,138.73719787597656,139.2835693359375,129.91436767578125,153.16119384765625,131.08047485351562,127.32270812988281
2016-04-01,158.06451416015625,136.07962036132812,123.66688537597656,138.10757446289062,139.455322265625,132.160400390625,153.59317016601562,130.9146270751953,128.63072204589844
2016-05-01,158.05850219726562,136.70654296875,125.01585388183594,138.5445556640625,139.32232666015625,133.39622497558594,153.1997833251953,130.71484375,129.18299865722656
2016-06-01,157.15911865234375,136.8193359375,126.25285339355469,139.5382537841797,139.783447265625,134.4530487060547,153.48184204101562,130.69033813476562,132.85179138183594
2016-07-01,157.41250610351562,137.03024291992188,127.58300018310547,138.949951171875,139.36160278320312,133.9225616455078,152.60971069335938,129.985595703125,128.439697265625
2016-08-01,156.94729614257812,135.62225341796875,126.58934020996094,140.43719482421875,139.37240600585938,133.16876220703125,153.69354248046875,130.64968872070312,121.72377014160156
2016-09-01,156.5040283203125,134.60479736328125,126.15806579589844,139.01718139648438,138.9914093017578,130.23704528808594,154.25848388671875,129.47732543945312,113.75062561035156
2016-10-01,157.331298828125,135.394775390625,124.6463394165039,140.01870727539062,138.80258178710938,131.21429443359375,154.0023193359375,129.87184143066406,115.87393188476562
2016-11-01,157.42193603515625,134.9246826171875,123.35404968261719,139.74859619140625,139.1790008544922,131.41871643066406,154.13934326171875,130.7668914794922,123.19338989257812
2016-12-01,157.65200805664062,134.020751953125,122.3846206665039,140.396728515625,139.70401000976562,132.61788940429688,154.73828125,129.16859436035156,126.67646789550781
2017-01-01,155.54226684570312,134.66519165039062,124.49606323242188,141.5668487548828,140.38931274414062,133.345947265625,156.8245086669922,130.32154846191406,129.1064453125
