REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2020-08-01,153.840576171875,134.65997314453125,147.00181579589844,163.26405334472656,149.19854736328125,139.0888671875,167.73068237304688,138.28897094726562,148.26153564453125
2020-09-01,150.24508666992188,134.20115661621094,146.72598266601562,163.1374969482422,148.99777221679688,135.86387634277344,165.87188720703125,136.83563232421875,140.81988525390625
2020-10-01,151.93446350097656,133.701416015625,146.85345458984375,163.27684020996094,146.77679443359375,135.58212280273438,167.04164123535156,136.3832244873047,140.92520141601562
2020-11-01,150.10711669921875,135.23135375976562,147.86798095703125,166.97499084472656,148.49618530273438,138.25323486328125,166.74258422851562,136.03616333007812,148.78277587890625
2020-12-01,151.25369262695312,134.33798217773438,146.65484619140625,165.464111328125,149.08152770996094,140.83612060546875,167.32000732421875,135.2729949951172,150.44381713867188
2021-01-01,150.14990234375,135.03024291992188,148.90719604492188,167.1148681640625,151.01950073242188,139.8285675048828,166.4883575439453,137.35789489746094,154.489013671875
2021-02-01,152.3136749267578,135.20623779296875,149.26266479492188,166.6585235595703,150.755859375,138.2958984375,168.18548583984375,136.9118194580078,152.8796844482422
2021-03-01,152.20480346679688,135.93817138671875,148.77249145507812,167.65673828125,149.81692504882812,137.32131958007812,166.33447265625,137.65524291992188,151.73989868164062
2021-04-01,151.31173706054688,134.86032104492188,148.97645568847656,167.97288513183594,149.9515380859375,136.90777587890625,166.84854125976562,137.560791015625,152.82415771484375
2021-05-01,152.69146728515625,135.44393920898438,149.23153686523438,168.05905151367188,151.3665771484375,140.05770874023438,167.51907348632812,137.62924194335938,152.30528259277344
2021-06-01,150.56219482421875,136.61123657226562,149.45120239257812,167.039306640625,152.50628662109375,141.54156494140625,167.16400146484375,137.46487426757812,155.6291046142578
2021-07-01,151.61668395996094,135.15188598632812,150.66705322265625,167.61837768554688,151.39683532714844,142.07443237304688,167.93142700195312,137.26461791992188,151.6908721923828
2021-08-01,153.21719360351562,135.12374877929688,152.0102996826172,167.23068237304688,150.89422607421875,140.32626342773438,166.6068115234375,137.31678771972656,144.51747131347656
2021-09-01,151.40289306640625,134.2908935546875,150.94189453125,169.54745483398438,150.9850311279297,135.43272399902344,167.2955780029297,137.44259643554688,137.01312255859375
