REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2019-08-01,150.8885498046875,135.13558959960938,146.0311279296875,153.499267578125,153.45571899414062,137.19711303710938,162.26898193359375,134.30804443359375,148.51287841796875
2019-09-01,151.92445373535156,133.03749084472656,145.23870849609375,153.0366668701172,153.89175415039062,136.9894256591797,164.90789794921875,133.66502380371094,140.98355102539062
2019-10-01,151.57754516601562,132.26309204101562,145.44866943359375,155.0376739501953,152.20770263671875,134.36077880859375,161.46713256835938,132.14524841308594,139.2439422607422
2019-11-01,150.27490234375,131.012451171875,146.5157470703125,155.38693237304688,155.1466827392578,137.59500122070312,160.74803161621094,131.16224670410156,147.3498992919922
2019-12-01,150.5309600830078,132.18740844726562,144.90945434570312,154.9232177734375,152.44873046875,138.6187744140625,159.1861572265625,131.08206176757812,150.9715576171875
2020-01-01,150.769775390625,133.54737854003906,145.70506286621094,155.78671264648438,152.89349365234375,139.35891723632812,160.12655639648438,131.51036071777344,157.01156616210938
2020-02-01,151.12872314453125,133.16807556152344,146.96424865722656,154.53131103515625,154.77264404296875,141.71148681640625,160.304443359375,132.57281494140625,153.9933624267578
2020-03-01,150.30844116210938,134.26483154296875,145.39564514160156,155.8758544921875,153.91830444335938,140.10861206054688,162.6614990234375,132.40223693847656,153.39962768554688
2020-04-01,151.06951904296875,132.7044219970703,146.36624145507812,156.04034423828125,154.90255737304688,143.798583984375,160.57745361328125,133.28720092773438,152.36566162109375
2020-05-01,150.06637573242188,132.630859375,146.9725341796875,157.40878295898438,153.7953643798828,146.9815673828125,162.81869506835938,132.80722045898438,152.49325561523438
2020-06-01,152.78555297851562,134.08648681640625,149.64041137695312,156.7001953125,155.000244140625,145.95758056640625,160.4422607421875,132.20669555664062,155.55075073242188
2020-07-01,150.728271484375,131.87979125976562,150.90121459960938,156.98944091796875,153.61444091796875,145.74691772460938,160.02450561523438,131.7056884765625,153.8018035888672
2020-08-01,149.23851013183594,131.77740478515625,147.73770141601562,156.6031951904297,155.1802520751953,143.64439392089844,161.68576049804688,132.2435760498047,147.08108520507812
2020-09-01,149.91026306152344,131.3203887939453,149.32254028320312,157.94918823242188,152.622802734375,141.65383911132812,160.86209106445312,132.23655700683594,141.3476104736328
2020-10-01,149.42991638183594,131.30697631835938,146.90884399414062,158.0083770751953,150.67185974121094,137.04159545898438,160.1862030029297,131.27313232421875,141.61044311523438
2020-11-01,149.35845947265625,130.09011840820312,150.15756225585938,156.96566772460938,152.141357421875,138.06739807128906,159.42190551757812,131.82528686523438,148.72032165527344
2020-12-01,149.4349365234375,131.767578125,147.08599853515625,158.98757934570312,152.499267578125,139.43154907226562,160.76718139648438,130.08673095703125,150.43563842773438
2021-01-01,147.11891174316406,131.863525390625,149.26560974121094,158.1848907470703,153.41903686523438,140.959228515625,159.00698852539062,130.75296020507812,154.7890625
