REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2020-08-01,155.77828979492188,138.36819458007812,147.49095153808594,164.11923217773438,154.73892211914062,144.31475830078125,178.25364685058594,140.2738800048828,153.84695434570312
2020-09-01,153.44924926757812,137.49774169921875,148.31040954589844,164.388916015625,153.8337860107422,140.236572265625,176.99566650390625,140.45452880859375,145.81777954101562
2020-10-01,154.1483917236328,136.7615966796875,149.0804443359375,165.78199768066406,154.064208984375,139.80760192871094,177.7541046142578,139.4521484375,145.2539520263672
2020-11-01,157.04873657226562,138.85671997070312,149.71240234375,165.57925415039062,154.5734100341797,141.97714233398438,177.10125732421875,139.96942138671875,153.37545776367188
2020-12-01,154.9102325439453,137.4649658203125,148.97434997558594,165.9125213623047,155.4853973388672,146.92164611816406,175.86361694335938,139.33590698242188,155.0472869873047
2021-01-01,153.84825134277344,136.90374755859375,151.04367065429688,166.8226318359375,156.15704345703125,146.22869873046875,175.02391052246094,139.74276733398438,159.36065673828125
2021-02-01,154.23828125,137.54934692382812,152.51708984375,167.18765258789062,156.43594360351562,143.73672485351562,174.64776611328125,139.91497802734375,160.50338745117188
2021-03-01,154.71328735351562,137.59072875976562,150.76022338867188,167.23733520507812,156.35028076171875,142.44146728515625,175.5634002685547,140.85841369628906,162.8861083984375
2021-04-01,155.46487426757812,137.83615112304688,150.73411560058594,167.21148681640625,157.17730712890625,142.80665588378906,175.4058837890625,139.88961791992188,165.29046630859375
2021-05-01,157.17294311523438,138.3011474609375,149.96725463867188,168.0749969482422,157.15985107421875,144.8914794921875,175.76559448242188,140.71798706054688,165.2532958984375
2021-06-01,157.8696746826172,137.9671173095703,151.3175048828125,168.48394775390625,157.76223754882812,146.90921020507812,178.17373657226562,141.13052368164062,165.83468627929688
2021-07-01,154.42694091796875,137.45159912109375,151.81350708007812,168.90223693847656,157.2884521484375,147.2639617919922,176.83181762695312,141.4480438232422,160.43301391601562
2021-08-01,154.55010986328125,138.1832275390625,154.48046875,168.76373291015625,157.87744140625,145.14688110351562,176.65792846679688,141.21844482421875,153.70489501953125
2021-09-01,154.92752075195312,137.72891235351562,153.46047973632812,168.9439239501953,157.26852416992188,140.5531005859375,176.8336944580078,140.8984375,147.50390625
