REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2015-08-01,153.74453735351562,134.13980102539062,121.02775573730469,138.5436553955078,136.61029052734375,128.11288452148438,155.91012573242188,134.59878540039062,123.61079406738281
2015-09-01,154.238525390625,133.71572875976562,122.0332260131836,137.00233459472656,136.10848999023438,127.138916015625,155.32281494140625,133.3472900390625,116.52302551269531
2015-10-01,151.73609924316406,134.052978515625,122.16864776611328,138.28079223632812,135.64572143554688,124.8411865234375,157.0338134765625,133.38555908203125,114.6646957397461
2015-11-01,157.23983764648438,132.51878356933594,124.1501693725586,138.19580078125,135.8584747314453,126.32466888427734,157.86981201171875,131.97860717773438,121.50648498535156
2015-12-01,155.7725372314453,132.90634155273438,124.18804931640625,137.99818420410156,136.32456970214844,127.15472412109375,157.2200164794922,131.6565399169922,121.59782409667969
2016-01-01,156.70938110351562,132.75096130371094,125.42938232421875,138.72695922851562,137.9796142578125,128.28048706054688,159.1348876953125,134.1776885986328,124.27168273925781
2016-02-01,155.42799377441406,134.5094757080078,123.61236572265625,138.788330078125,139.2088623046875,125.61309051513672,159.27291870117188,134.90956115722656,123.22149658203125
2016-03-01,158.0675506591797,134.38970947265625,123.57748413085938,138.44097900390625,137.43331909179688,124.75019073486328,160.89129638671875,133.88775634765625,122.49183654785156
2016-04-01,156.91885375976562,133.25909423828125,125.61776733398438,139.13516235351562,138.5329132080078,124.54324340820312,163.3607177734375,133.53549194335938,124.71080017089844
2016-05-01,154.85650634765625,133.5606231689453,126.21379852294922,138.7118682861328,139.04058837890625,125.03936767578125,163.9989013671875,134.5401153564453,126.59420776367188
2016-06-01,158.02601623535156,134.1930389404297,125.4542007446289,139.73207092285156,139.78085327148438,126.72978973388672,165.00430297851562,134.33767700195312,131.26300048828125
2016-07-01,155.61326599121094,134.0217742919922,126.9809341430664,140.73248291015625,140.12815856933594,126.67515563964844,166.49920654296875,132.9747772216797,125.21465301513672
2016-08-01,154.0096893310547,131.93438720703125,126.2576675415039,140.35238647460938,140.34173583984375,126.5054931640625,168.11839294433594,133.90560913085938,116.64571380615234
2016-09-01,155.73046875,131.69158935546875,124.32720184326172,142.65550231933594,139.5568389892578,123.29196166992188,168.68165588378906,134.26608276367188,108.00372314453125
2016-10-01,158.79971313476562,132.18203735351562,127.4698486328125,141.1202392578125,140.40982055664062,123.97048950195312,170.35206604003906,133.79261779785156,108.79777526855469
2016-11-01,155.4179229736328,131.9835205078125,125.206787109375,141.71856689453125,142.474853515625,126.21125793457031,169.4293975830078,135.6342315673828,117.13898468017578
2016-12-01,158.1496124267578,131.68380737304688,124.88008880615234,141.55422973632812,141.43467712402344,128.21420288085938,171.19154357910156,133.14822387695312,119.87639617919922
2017-01-01,160.4129638671875,130.62448120117188,124.47654724121094,143.2001190185547,143.8296661376953,129.1787872314453,172.65573120117188,136.90513610839844,123.5510482788086
