REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2018-08-01,149.61288452148438,129.7462158203125,135.9497528076172,149.73980712890625,149.48988342285156,144.29208374023438,169.45437622070312,131.19036865234375,144.32919311523438
2018-09-01,149.58615112304688,130.54342651367188,136.91705322265625,150.18667602539062,148.0728759765625,142.65200805664062,169.29173278808594,132.76913452148438,137.60354614257812
2018-10-01,149.00405883789062,130.90072631835938,134.75811767578125,149.91856384277344,148.21437072753906,142.29356384277344,170.51417541503906,131.24867248535156,138.15167236328125
2018-11-01,148.83506774902344,130.4209747314453,134.2153778076172,150.09506225585938,149.1407928466797,143.5029754638672,172.18020629882812,131.96917724609375,149.5633544921875
2018-12-01,151.1007537841797,129.17373657226562,133.304443359375,149.8563232421875,149.57713317871094,146.55043029785156,170.35372924804688,131.82093811035156,153.18753051757812
2019-01-01,148.45669555664062,129.92445373535156,136.15966796875,151.70933532714844,151.310791015625,151.3912811279297,172.60736083984375,133.67724609375,157.57177734375
2019-02-01,148.95111083984375,130.10711669921875,136.07989501953125,152.0552215576172,150.92982482910156,150.45089721679688,174.47244262695312,134.17384338378906,156.9866943359375
2019-03-01,150.61183166503906,131.4855499267578,137.90362548828125,150.21974182128906,153.377197265625,148.97052001953125,174.90966796875,133.91220092773438,156.29302978515625
2019-04-01,149.2471923828125,131.29095458984375,138.34677124023438,151.27017211914062,152.43409729003906,147.67913818359375,174.3199462890625,134.41879272460938,154.68341064453125
2019-05-01,147.4573516845703,129.1551971435547,137.83120727539062,151.3734130859375,154.89466857910156,151.61868286132812,175.4376220703125,134.82797241210938,152.41775512695312
2019-06-01,148.5937957763672,128.54913330078125,138.97364807128906,152.06585693359375,152.76284790039062,149.5489501953125,175.0718994140625,134.835205078125,151.49444580078125
2019-07-01,147.19989013671875,128.17269897460938,138.460693359375,151.73919677734375,153.84188842773438,152.9563751220703,177.9354705810547,133.576171875,151.7554931640625
2019-08-01,146.61502075195312,128.71376037597656,139.24728393554688,153.69656372070312,154.6878662109375,150.95249938964844,178.04290771484375,135.31143188476562,145.20101928710938
2019-09-01,146.18539428710938,128.74362182617188,140.22207641601562,152.84410095214844,153.49826049804688,148.589599609375,175.74649047851562,135.24789428710938,141.93112182617188
2019-10-01,145.51234436035156,128.05905151367188,138.8704833984375,151.29043579101562,152.86337280273438,146.19223022460938,177.45449829101562,135.64739990234375,143.75595092773438
2019-11-01,143.749755859375,127.0728530883789,137.90463256835938,154.36038208007812,153.2382049560547,149.38571166992188,175.75511169433594,134.588623046875,153.8012237548828
2019-12-01,143.3408966064453,128.34703063964844,136.95431518554688,155.72998046875,154.23358154296875,153.25784301757812,175.92987060546875,133.437744140625,155.76751708984375
2020-01-01,142.8685302734375,127.27276611328125,139.97023010253906,153.23106384277344,153.65374755859375,155.97705078125,173.94631958007812,135.30352783203125,161.48602294921875
