REF_DATE,Bakery and cereal products (excluding baby food),Dairy products and eggs,"Fish, seafood and other marine products",Food purchased from restaurants,Food,"Fruit, fruit preparations and nuts",Meat,Other food products and non-alcoholic beverages,Vegetables and vegetable preparations
2016-08-01,154.69898986816406,135.61248779296875,134.4842529296875,143.84881591796875,143.23110961914062,137.2232666015625,161.27655029296875,132.54330444335938,129.2024688720703
2016-09-01,152.13372802734375,136.15817260742188,133.2684326171875,143.24009704589844,141.44998168945312,134.77264404296875,163.45834350585938,133.3788299560547,121.52127075195312
2016-10-01,154.59373474121094,135.779541015625,133.476318359375,143.98838806152344,140.2528076171875,135.69412231445312,161.16671752929688,131.3390350341797,122.22653198242188
2016-11-01,155.81785583496094,136.08432006835938,130.94247436523438,144.6671142578125,141.80319213867188,135.6812744140625,162.29608154296875,132.97323608398438,127.67900085449219
2016-12-01,155.327392578125,134.84292602539062,132.18936157226562,143.50489807128906,141.02310180664062,138.31158447265625,164.22303771972656,131.06309509277344,129.15162658691406
2017-01-01,154.5712890625,134.43496704101562,132.3430938720703,144.201416015625,142.9967498779297,142.66571044921875,163.31179809570312,132.83071899414062,131.86492919921875
2017-02-01,154.58120727539062,136.71832275390625,134.04046630859375,143.92041015625,143.12550354003906,143.3754119873047,164.75234985351562,134.37997436523438,131.88665771484375
2017-03-01,154.59698486328125,134.98178100585938,133.4036407470703,144.9825439453125,143.54965209960938,141.92263793945312,166.60232543945312,133.8290557861328,132.32623291015625
2017-04-01,153.99029541015625,135.59844970703125,132.8144989013672,144.37197875976562,145.00173950195312,140.96951293945312,166.3273162841797,134.8643798828125,136.03826904296875
2017-05-01,153.7994384765625,134.4373321533203,134.60467529296875,144.8193359375,144.81988525390625,142.5406951904297,167.12136840820312,134.64002990722656,138.12139892578125
2017-06-01,153.0548095703125,134.34274291992188,135.0433807373047,145.71640014648438,144.49241638183594,143.29336547851562,169.80917358398438,134.30050659179688,141.25216674804688
2017-07-01,154.669677734375,134.67825317382812,135.02145385742188,145.25682067871094,144.89784240722656,141.7706756591797,169.2447967529297,134.6655731201172,135.9992218017578
2017-08-01,153.67095947265625,134.48348999023438,136.266357421875,145.57009887695312,143.7822265625,141.24996948242188,170.41104125976562,134.91177368164062,130.17398071289062
2017-09-01,153.77078247070312,133.423828125,134.5633087158203,145.8537139892578,144.4290008544922,139.387451171875,170.94387817382812,135.25192260742188,123.5630111694336
2017-10-01,155.55088806152344,134.08363342285156,137.19815063476562,146.02749633789062,143.81915283203125,139.8302459716797,172.05975341796875,135.1524658203125,122.9401626586914
2017-11-01,156.24343872070312,134.06207275390625,134.47802734375,146.5538787841797,144.81307983398438,140.9841766357422,174.29779052734375,136.4014892578125,133.81430053710938
2017-12-01,153.90904235839844,134.385986328125,133.62628173828125,146.8717498779297,144.4833984375,144.92434692382812,175.6119384765625,134.51307678222656,138.76119995117188
2018-01-01,156.1415557861328,134.05702209472656,136.20333862304688,147.4696502685547,146.87791442871094,148.30633544921875,178.09417724609375,136.31532287597656,143.0298309326172
